Variable,Term,Beta,StandardError,Z,P,LRT,Wald,LogRank,HR,HRlower,HRupper
ILMN_1759495,ILMN_1759495,0.312368392,0.116343518,2.684880071,0.007255584,0.003017466,0.007255584,0.0084089,1.366658067,1.087997975,1.716689106
ILMN_1809868,ILMN_1809868,0.356448856,0.136997979,2.601854849,0.009272109,0.016150974,0.009272109,0.00841688,1.428248482,1.091920149,1.868171155
ILMN_1729775,ILMN_1729775,0.277867472,0.105325716,2.638173125,0.008335402,0.007266011,0.008335402,0.008417447,1.320311208,1.07404604,1.623041862
ILMN_1666733,ILMN_1666733,0.275053344,0.105514263,2.60678828,0.009139585,0.013225555,0.009139585,0.008422471,1.316600906,1.070632065,1.619079049
ILMN_1657222,ILMN_1657222,0.317677273,0.120388912,2.638758567,0.008321022,0.010113149,0.008321022,0.008422648,1.373932784,1.08515121,1.739565213
ILMN_1695080,ILMN_1695080,0.281439904,0.10681354,2.634871043,0.008416925,0.008648684,0.008416925,0.008422668,1.325036364,1.074751221,1.633607232
ILMN_1716816,ILMN_1716816,0.330246429,0.127343428,2.593352743,0.009504523,0.000650516,0.009504523,0.008424475,1.391310946,1.083999992,1.785743692
ILMN_1812067,ILMN_1812067,0.326563099,0.124279952,2.627641016,0.00859792,0.002393517,0.00859792,0.008428688,1.386195715,1.086518849,1.768527588
ILMN_1880570,ILMN_1880570,-0.40810918,0.161143439,-2.532583284,0.011322547,0.0003969,0.011322547,0.008435594,0.664906281,0.484836036,0.91185541
ILMN_1763704,ILMN_1763704,0.271107388,0.103939353,2.608322829,0.00909871,0.01380638,0.00909871,0.008435993,1.311415893,1.069712584,1.607732461
ILMN_1877209,ILMN_1877209,-0.410425288,0.15538199,-2.641395492,0.008256528,0.000252368,0.008256528,0.008440188,0.663368068,0.489207575,0.899530621
ILMN_1695199,ILMN_1695199,0.275946796,0.105398595,2.61812594,0.008841417,0.015720403,0.008841417,0.00845934,1.317777752,1.071832012,1.620158927
ILMN_1669235,ILMN_1669235,0.29144122,0.111123881,2.622669559,0.008724384,0.007115134,0.008724384,0.008460291,1.338354963,1.076421825,1.664026096
ILMN_1783709,ILMN_1783709,0.259624015,0.099030849,2.621647867,0.008750579,0.003239439,0.008750579,0.008462563,1.296442552,1.06772169,1.574158608
ILMN_1826665,ILMN_1826665,-0.41331756,0.171740164,-2.406644723,0.016099824,0.000423267,0.016099824,0.008472153,0.661452199,0.472403353,0.926155601
ILMN_1651865,ILMN_1651865,-0.302672693,0.116812396,-2.591100803,0.009566946,0.001129878,0.009566946,0.008480073,0.738840884,0.587651742,0.928927481
ILMN_1764228,ILMN_1764228,0.257026988,0.097881247,2.625906351,0.008641859,0.009766128,0.008641859,0.008480741,1.293080024,1.06735462,1.566542102
ILMN_1693653,ILMN_1693653,0.381286794,0.145045984,2.628730447,0.008570426,0.009431814,0.008570426,0.00848189,1.46416746,1.101862456,1.945602502
ILMN_1808148,ILMN_1808148,0.266005757,0.101399275,2.623349682,0.008706986,0.010025477,0.008706986,0.008490466,1.30474257,1.069580835,1.591607774
ILMN_1821599,ILMN_1821599,-0.283299031,0.105465458,-2.68617836,0.00722745,0.000952724,0.00722745,0.00849253,0.753294496,0.612621781,0.926269054
ILMN_1690031,ILMN_1690031,-0.279402154,0.106368313,-2.626742354,0.008620658,0.004926564,0.008620658,0.00849279,0.756235719,0.613926406,0.931532601
ILMN_1767344,ILMN_1767344,-0.270782825,0.102655488,-2.637782254,0.008345015,0.003566312,0.008345015,0.008492858,0.762782136,0.623763565,0.932783861
ILMN_1844541,ILMN_1844541,-0.30478253,0.116974736,-2.605541508,0.009172916,0.001041718,0.009172916,0.008495223,0.737283694,0.586226644,0.927264653
ILMN_1666889,ILMN_1666889,0.326380585,0.124576096,2.619929456,0.008794796,0.009166053,0.008794796,0.008498693,1.385942737,1.085690209,1.769231456
ILMN_1914477,ILMN_1914477,0.258087725,0.098083093,2.631317154,0.008505462,0.010202299,0.008505462,0.008500247,1.294452369,1.068064781,1.568825193
ILMN_1878889,ILMN_1878889,-0.378451298,0.147351744,-2.568353034,0.010218303,0.000449529,0.010218303,0.00850112,0.684921327,0.513114938,0.914253689
ILMN_1873436,ILMN_1873436,-0.317929569,0.119000953,-2.671655645,0.007547806,0.004932302,0.007547806,0.008509288,0.727654036,0.576276815,0.918795242
ILMN_1773855,ILMN_1773855,0.266926728,0.102012859,2.616598843,0.008881065,0.012995843,0.008881065,0.008515382,1.305944754,1.069279652,1.594991261
ILMN_1784783,ILMN_1784783,-0.252839596,0.096290014,-2.625813256,0.008644223,0.007088017,0.008644223,0.008523486,0.776592441,0.643029578,0.937897477
ILMN_1896141,ILMN_1896141,-0.274345595,0.106076233,-2.586305972,0.009701077,0.001387927,0.009701077,0.008523666,0.760069354,0.617391959,0.935719059
ILMN_1831621,ILMN_1831621,-0.464107315,0.178282752,-2.603209278,0.009235556,0.000248845,0.009235556,0.008528118,0.628696082,0.44328823,0.891651836
ILMN_1817832,ILMN_1817832,-0.252695665,0.095668299,-2.641373029,0.008257075,0.005417773,0.008257075,0.008528417,0.776704224,0.643906284,0.936890145
ILMN_1670875,ILMN_1670875,0.269129716,0.102049754,2.63724023,0.008358362,0.009049455,0.008358362,0.008547944,1.308824905,1.071560368,1.598624477
ILMN_1893616,ILMN_1893616,-0.266075441,0.098931714,-2.689485796,0.007156219,0.002039921,0.007156219,0.008558116,0.766381309,0.63129751,0.930370073
ILMN_1853313,ILMN_1853313,-0.29732461,0.115788879,-2.567816643,0.010234127,0.000933497,0.010234127,0.008572337,0.742802852,0.591989345,0.932037175
ILMN_1705977,ILMN_1705977,0.244785556,0.093210513,2.626158222,0.008635467,0.013449313,0.008635467,0.0085768,1.277347364,1.064064816,1.533380545
ILMN_1836712,ILMN_1836712,-0.258229,0.096881033,-2.665423673,0.007689138,0.002073895,0.007689138,0.008578823,0.772418328,0.638832916,0.93393759
ILMN_1756599,ILMN_1756599,-0.260551294,0.099474282,-2.619282979,0.008811482,0.008358719,0.008811482,0.008588567,0.770626626,0.63411985,0.936519173
ILMN_1911585,ILMN_1911585,-0.287535535,0.10956692,-2.624291495,0.008682944,0.007525391,0.008682944,0.008596508,0.750109911,0.60514768,0.92979763
ILMN_1709775,ILMN_1709775,0.267819354,0.102933767,2.601860996,0.009271942,0.001406292,0.009271942,0.008602714,1.307110994,1.06830457,1.599299674
ILMN_1665147,ILMN_1665147,0.275102291,0.105049351,2.618790951,0.008824201,0.009807086,0.008824201,0.008608462,1.316665351,1.071660533,1.617683579
ILMN_1872155,ILMN_1872155,-0.270775196,0.102397023,-2.644365908,0.008184413,0.004065579,0.008184413,0.008611195,0.762787955,0.624084394,0.932318561
ILMN_1883151,ILMN_1883151,-0.527394067,0.195733362,-2.694451581,0.007050457,0.000163665,0.007050457,0.008615777,0.590140835,0.402112086,0.866092358
ILMN_1687583,ILMN_1687583,0.303274189,0.117105768,2.589745949,0.009604678,0.016914724,0.009604678,0.008616345,1.354285743,1.076538822,1.703691345
ILMN_1752837,ILMN_1752837,0.251828832,0.096027818,2.622457084,0.008729826,0.003765047,0.008729826,0.008618762,1.286375832,1.065684981,1.552769167
ILMN_1812604,ILMN_1812604,-0.242674761,0.092458759,-2.624681157,0.008673014,0.010134805,0.008673014,0.008622127,0.784526631,0.654495481,0.940391572
ILMN_1835465,ILMN_1835465,-0.312233208,0.123239494,-2.533548281,0.011291418,0.001762851,0.011291418,0.008631288,0.731810844,0.574774105,0.931752332
ILMN_1775881,ILMN_1775881,-0.266790397,0.102295878,-2.60802685,0.009106581,0.001923333,0.009106581,0.008636582,0.765833576,0.626700431,0.935855533
ILMN_1851272,ILMN_1851272,-0.536877715,0.191080248,-2.8096976,0.004958807,0.000109443,0.004958807,0.008648047,0.584570602,0.40196586,0.850128886
ILMN_1734240,ILMN_1734240,-0.272150414,0.101662311,-2.677004016,0.007428374,0.004377415,0.007428374,0.008650717,0.761739676,0.624124831,0.929697563
ILMN_1896496,ILMN_1896496,0.318107087,0.120784949,2.633664947,0.00844688,0.008346912,0.00844688,0.008654083,1.374523447,1.084775373,1.741664451
ILMN_1908365,ILMN_1908365,-0.28361452,0.107678429,-2.63390284,0.008440964,0.006799285,0.008440964,0.008661237,0.753056877,0.609777976,0.930001875
ILMN_1848250,ILMN_1848250,-0.255367976,0.09693991,-2.634291462,0.008431308,0.003474813,0.008431308,0.008662793,0.7746314,0.640589324,0.93672152
ILMN_1722227,ILMN_1722227,0.205638253,0.0774611,2.654729327,0.007937207,0.01398504,0.007937207,0.008669253,1.228308786,1.055291769,1.42969226
ILMN_1737654,ILMN_1737654,-0.252707955,0.095433596,-2.647997839,0.008097004,0.00443311,0.008097004,0.008671071,0.776694678,0.644194638,0.936447756
ILMN_1902850,ILMN_1902850,-0.268821444,0.100613202,-2.671830723,0.007543869,0.003437444,0.007543869,0.00867277,0.76427971,0.627494925,0.930881593
ILMN_1853328,ILMN_1853328,-0.284698182,0.108394433,-2.626501868,0.008626752,0.007203086,0.008626752,0.008673632,0.75224126,0.608263339,0.930299226
ILMN_1761199,ILMN_1761199,0.269234984,0.102790683,2.619254741,0.008812211,0.012021332,0.008812211,0.008675581,1.308962691,1.070118026,1.601116217
ILMN_1669714,ILMN_1669714,0.227883853,0.087576381,2.602115441,0.009265066,0.029680991,0.009265066,0.008680302,1.255939444,1.057848682,1.491124311
ILMN_1901692,ILMN_1901692,-0.294408763,0.112782889,-2.610402744,0.009043568,0.002470594,0.009043568,0.008682699,0.744971912,0.597226307,0.929267756
ILMN_1743569,ILMN_1743569,-0.25061964,0.09598905,-2.610919047,0.009029927,0.004177906,0.009029927,0.008684421,0.778318356,0.644838925,0.939427569
ILMN_1822708,ILMN_1822708,-0.27809062,0.10643698,-2.612725566,0.00898234,0.004806898,0.00898234,0.008685499,0.757228198,0.614649392,0.932880683
ILMN_1685661,ILMN_1685661,0.249444321,0.094476481,2.64027956,0.008283766,0.008143684,0.008283766,0.008687584,1.283312109,1.066384358,1.544368086
ILMN_1850013,ILMN_1850013,-0.286654886,0.108403989,-2.64432046,0.008185512,0.001280179,0.008185512,0.008693985,0.750770785,0.607062941,0.928498075
ILMN_1695506,ILMN_1695506,0.285763102,0.108392999,2.636361237,0.008380047,0.011549201,0.008380047,0.008711203,1.330777159,1.076071304,1.645771838
ILMN_1896037,ILMN_1896037,-0.293411877,0.112108267,-2.617218912,0.008864947,0.007886182,0.008864947,0.00871205,0.745714935,0.598612954,0.928965469
ILMN_1808354,ILMN_1808354,0.279885739,0.107374613,2.606628611,0.009143848,0.009632297,0.009143848,0.008713312,1.322978639,1.071902776,1.632864956
ILMN_1829298,ILMN_1829298,0.292598055,0.111646741,2.620748724,0.00877369,0.009377629,0.00877369,0.008716011,1.339904114,1.076563973,1.667660335
ILMN_1887082,ILMN_1887082,-0.263463999,0.099979324,-2.635184829,0.008409148,0.006714231,0.008409148,0.00871749,0.768385285,0.631649976,0.934720127
ILMN_1686987,ILMN_1686987,0.252937562,0.094137331,2.686899652,0.007211862,0.003982913,0.007211862,0.008719064,1.287802866,1.070827574,1.548742544
ILMN_1725090,ILMN_1725090,0.245505204,0.094340346,2.602335203,0.00925913,0.013427848,0.00925913,0.00872441,1.278266935,1.062475458,1.537886212
ILMN_1902584,ILMN_1902584,-0.286604635,0.10834863,-2.64520775,0.008164078,0.006229274,0.008164078,0.008724961,0.750808514,0.607159323,0.92844399
ILMN_1739586,ILMN_1739586,0.280890592,0.1077493,2.606890175,0.009136866,0.002353058,0.009136866,0.00872986,1.324308706,1.072192743,1.635707348
ILMN_1665107,ILMN_1665107,0.189831069,0.069114861,2.746602781,0.006021602,0.00747049,0.006021602,0.008730132,1.209045336,1.055873547,1.384437206
ILMN_1656186,ILMN_1656186,0.226205852,0.085719929,2.638894531,0.008317685,0.008954774,0.008317685,0.00873355,1.253833743,1.059924711,1.483217664
ILMN_1712253,ILMN_1712253,0.337233476,0.127786906,2.639029975,0.008314363,0.009089731,0.008314363,0.008735138,1.401066141,1.090652065,1.799828191
ILMN_1823218,ILMN_1823218,-0.257720786,0.095396373,-2.701578442,0.00690112,0.002461518,0.00690112,0.008752549,0.772810982,0.641020244,0.931697275
ILMN_1851033,ILMN_1851033,-0.353712725,0.135637175,-2.607785991,0.009112991,0.000477764,0.009112991,0.008754414,0.702076627,0.538182959,0.915881081
ILMN_1748476,ILMN_1748476,0.269892236,0.102429562,2.634905697,0.008416066,0.00789449,0.008416066,0.008758439,1.309823292,1.071579774,1.60103531
ILMN_1782259,ILMN_1782259,-0.264641478,0.104609735,-2.529797806,0.011412827,0.003281479,0.011412827,0.008761182,0.76748106,0.625206809,0.942131738
ILMN_1726020,ILMN_1726020,-0.302789324,0.115933238,-2.611755958,0.009007853,0.008109341,0.009007853,0.008761658,0.738754718,0.588596556,0.927220059
ILMN_1896668,ILMN_1896668,-0.437239053,0.167592891,-2.608935563,0.009082434,0.000238706,0.009082434,0.008763419,0.645817029,0.465001298,0.896942947
ILMN_1894903,ILMN_1894903,-0.29620773,0.112508681,-2.632754456,0.008469555,0.00714992,0.008469555,0.00876804,0.743632937,0.596473364,0.927099143
ILMN_1898190,ILMN_1898190,-0.288945659,0.110431946,-2.616504276,0.008883525,0.006909195,0.008883525,0.008769206,0.749052908,0.603271282,0.930062936
ILMN_1821473,ILMN_1821473,-0.331871185,0.130940475,-2.534519493,0.011260166,0.000715997,0.011260166,0.008771896,0.717579752,0.555153959,0.927527745
ILMN_1821617,ILMN_1821617,-0.431156242,0.169083113,-2.549966313,0.010773333,0.000390609,0.010773333,0.00877419,0.649757384,0.466473973,0.905055121
ILMN_1695763,ILMN_1695763,0.240857219,0.091574341,2.630182399,0.008533907,0.0097322,0.008533907,0.008778466,1.272339356,1.063297373,1.522478544
ILMN_1663349,ILMN_1663349,-0.302331194,0.115594664,-2.615442467,0.008911193,0.008316675,0.008911193,0.008779379,0.739093241,0.589257168,0.92702957
ILMN_1784141,ILMN_1784141,0.28942798,0.110362042,2.622531942,0.008727909,0.01048002,0.008727909,0.008780486,1.335663243,1.075862163,1.658201543
ILMN_1688557,ILMN_1688557,0.278897849,0.10643531,2.620350806,0.008783936,0.0089912,0.008783936,0.008792788,1.321672327,1.072817619,1.628252286
ILMN_1698189,ILMN_1698189,0.277347108,0.10620645,2.611396101,0.009017338,0.008739076,0.009017338,0.008794705,1.319624344,1.071635828,1.625000177
ILMN_1745282,ILMN_1745282,0.274411823,0.103117835,2.661148015,0.007787472,0.006855235,0.007787472,0.008797679,1.315756549,1.074982712,1.610458733
ILMN_1835260,ILMN_1835260,-0.25710019,0.098196929,-2.618210087,0.008839237,0.008064518,0.008839237,0.008802722,0.773290734,0.637907089,0.937406981
ILMN_1907349,ILMN_1907349,-0.342775837,0.13309568,-2.575409179,0.010012156,0.000706181,0.010012156,0.008822889,0.709797304,0.546818372,0.921352024
ILMN_1874175,ILMN_1874175,-0.302242436,0.114761025,-2.633667969,0.008446804,0.006526122,0.008446804,0.008823632,0.739158845,0.590273133,0.925598281
ILMN_1840486,ILMN_1840486,0.252717027,0.095310914,2.651501448,0.008013477,0.013658337,0.008013477,0.008829194,1.287518892,1.068131722,1.551966732
ILMN_1667665,ILMN_1667665,0.260085554,0.099203261,2.621744007,0.008748111,0.008725633,0.008748111,0.008834712,1.297041049,1.067853689,1.575417587
ILMN_1881747,ILMN_1881747,-0.247925139,0.094729163,-2.617199705,0.008865446,0.010634703,0.008865446,0.008839341,0.780418364,0.648177379,0.939639122
ILMN_1862324,ILMN_1862324,-0.383144123,0.14998401,-2.554566472,0.010632013,0.000804812,0.010632013,0.0088404,0.681714641,0.508084564,0.914680125
ILMN_1870416,ILMN_1870416,-0.243557191,0.094583291,-2.575055158,0.01002241,0.005235989,0.01002241,0.008856841,0.783834646,0.651200931,0.943482608
ILMN_1902929,ILMN_1902929,-0.289229592,0.112202254,-2.577752056,0.009944532,0.001401416,0.009944532,0.008863355,0.748840258,0.601011043,0.933030662
ILMN_1888594,ILMN_1888594,-0.35019736,0.133152261,-2.630051923,0.008537183,0.000519044,0.008537183,0.008866054,0.704549026,0.54271498,0.914640923
ILMN_1735479,ILMN_1735479,-0.241190395,0.092190258,-2.616224336,0.008890812,0.006274714,0.008890812,0.008868897,0.78569202,0.655812746,0.941293006
ILMN_1765645,ILMN_1765645,0.235976474,0.089805039,2.627652929,0.008597619,0.0109208,0.008597619,0.008872781,1.266144522,1.061796019,1.509821022
ILMN_1829265,ILMN_1829265,-0.469240186,0.176902636,-2.652533598,0.007989018,0.000214482,0.007989018,0.008887004,0.625477335,0.442213279,0.88469052
ILMN_1671092,ILMN_1671092,0.457904758,0.1742712,2.627541202,0.008600443,0.014933439,0.008600443,0.008889018,1.580758442,1.123377175,2.22436178
ILMN_1722451,ILMN_1722451,-0.281580375,0.107873001,-2.610295197,0.009046412,0.008375188,0.009046412,0.008896298,0.754590263,0.610786645,0.932251008
ILMN_1713529,ILMN_1713529,-0.245187295,0.094446767,-2.596036911,0.009430593,0.012908563,0.009430593,0.008897874,0.782557956,0.650314259,0.941693874
ILMN_1911122,ILMN_1911122,0.246950874,0.094593765,2.61064641,0.009037128,0.010103902,0.009037128,0.008899892,1.280116225,1.063484202,1.540876249
ILMN_1764431,ILMN_1764431,0.250924447,0.094426477,2.657352635,0.007875701,0.002877761,0.007875701,0.008900096,1.285212979,1.068068581,1.546504063
ILMN_1870067,ILMN_1870067,-0.270351751,0.103228841,-2.618955588,0.008819943,0.006918595,0.008819943,0.008902613,0.763111022,0.623331648,0.934235305
ILMN_1831734,ILMN_1831734,-0.393753586,0.158488091,-2.484436425,0.012975667,0.0004429,0.012975667,0.008904829,0.674520247,0.494412774,0.920238286
ILMN_1766984,ILMN_1766984,-0.51798145,0.199281423,-2.599246041,0.009342878,0.000178367,0.009342878,0.008918264,0.595721829,0.403101914,0.880384057
ILMN_1861059,ILMN_1861059,0.260563816,0.098796945,2.637367138,0.008355235,0.009919495,0.008355235,0.008918888,1.297661523,1.069215671,1.574916523
ILMN_1842738,ILMN_1842738,0.27448336,0.10487491,2.617245262,0.008864262,0.012759371,0.008864262,0.008919855,1.315850679,1.071363691,1.616130006
ILMN_1735572,ILMN_1735572,0.241728173,0.092675725,2.608322441,0.00909872,0.011051236,0.00909872,0.008922866,1.273447988,1.061929026,1.527098083
ILMN_1904965,ILMN_1904965,-0.297116032,0.111796656,-2.657646856,0.00786883,0.003586667,0.00786883,0.008923871,0.742957801,0.596764061,0.92496571
ILMN_1778327,ILMN_1778327,-0.336214443,0.130900208,-2.568479052,0.010214589,0.001599138,0.010214589,0.008925978,0.714469876,0.552791636,0.923435108
ILMN_1781131,ILMN_1781131,0.301851434,0.114337645,2.640000449,0.008290592,0.002274137,0.008290592,0.008928452,1.352360297,1.080856484,1.692064025
ILMN_1755521,ILMN_1755521,0.250502434,0.096054437,2.607921523,0.009109384,0.002701958,0.009109384,0.00892865,1.284670717,1.064216871,1.550791851
ILMN_1670325,ILMN_1670325,0.27217573,0.104099349,2.61457669,0.00893381,0.019530693,0.00893381,0.008928754,1.312817683,1.070520262,1.609955767
ILMN_1893353,ILMN_1893353,0.26693376,0.102585176,2.602069532,0.009266306,0.009275245,0.009266306,0.008939749,1.305953937,1.068088402,1.596792627
ILMN_1858947,ILMN_1858947,-0.502149648,0.185219829,-2.711100916,0.006706021,0.000120084,0.006706021,0.008942021,0.605228233,0.420978363,0.870118862
ILMN_1901410,ILMN_1901410,-0.294590646,0.113576829,-2.593756573,0.009493368,0.0023524,0.009493368,0.008943054,0.744836427,0.596189244,0.930545643
ILMN_1711745,ILMN_1711745,0.301359245,0.115287501,2.613980202,0.008949422,0.001129892,0.008949422,0.008943207,1.351694844,1.078315278,1.694382885
ILMN_1667905,ILMN_1667905,-0.300727307,0.118387732,-2.540189788,0.011079233,0.002392375,0.011079233,0.008949711,0.740279614,0.5869809,0.933614547
ILMN_1838282,ILMN_1838282,-0.265974709,0.101279577,-2.626143567,0.008635838,0.005030298,0.008635838,0.008962747,0.766458512,0.628462429,0.934755402
ILMN_1697236,ILMN_1697236,0.232151675,0.08800829,2.637838722,0.008343625,0.014273245,0.008343625,0.008976546,1.261311024,1.061474094,1.498769973
ILMN_1786149,ILMN_1786149,-0.304773593,0.117060864,-2.603548126,0.009226431,0.008091814,0.009226431,0.008982099,0.737290284,0.586132932,0.927429484
ILMN_1719622,ILMN_1719622,0.301963467,0.114597994,2.634980376,0.008414215,0.004007312,0.008414215,0.008989188,1.352511814,1.080426126,1.693117338
ILMN_1726387,ILMN_1726387,0.281693494,0.10834914,2.59986829,0.009325955,0.008297517,0.009325955,0.008993022,1.325372423,1.071793144,1.638946908
ILMN_1862839,ILMN_1862839,-0.283944282,0.108623025,-2.614034011,0.008948013,0.006613589,0.008948013,0.008995129,0.752808588,0.608449416,0.931418054
ILMN_1656837,ILMN_1656837,0.248506233,0.095684987,2.597128776,0.009400667,0.012415786,0.009400667,0.009002401,1.282108814,1.06286395,1.546578949
